,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
219,2,SP Narine,4,0,38,0,9.5,9,2,2,0,0
220,3,YK Pathan,2,0,18,0,9,2,1,1,0,0
221,4,UT Yadav,4,0,40,1,10,8,2,3,0,1
222,5,PP Chawla,1,0,15,0,15,0,1,1,0,0
223,6,AD Russell,1,0,6,1,6,4,1,0,0,0
224,0,DW Steyn,3,0,24,0,8,6,2,1,0,0
225,1,B Kumar,3,0,24,1,8,2,2,0,1,0
226,2,P Kumar,2,0,18,1,9,5,1,1,0,0
227,3,KV Sharma,1,0,5,0,5,2,0,0,0,0
228,4,MC Henriques,1,0,9,1,9,3,0,1,1,0
229,5,Bipul Sharma,1,0,14,0,14,2,0,2,0,0
230,6,RS Bopara,1,0,7,1,7,2,1,0,0,0
231,0,MA Starc,4,0,24,1,6,14,4,0,0,0
232,1,YS Chahal,4,0,40,3,10,11,2,4,0,0
233,2,HV Patel,4,0,28,1,7,12,5,0,0,0
234,3,D Wiese,4,0,46,1,11.5,8,3,4,1,0
235,4,Iqbal Abdulla,4,0,36,2,9,10,3,2,2,0
236,0,IC Pandey,4,0,21,1,5.25,14,2,1,0,0
237,1,A Nehra,4,0,10,4,2.5,15,0,0,0,0
238,2,MM Sharma,4,0,39,0,9.75,8,3,2,0,0
239,3,R Ashwin,1,0,17,0,17,1,2,1,1,0
240,4,RA Jadeja,4,0,37,1,9.25,7,1,3,0,0
241,5,DJ Bravo,3,0,25,1,8.33,6,4,0,0,0
242,0,MJ McClenaghan,4,0,38,2,9.5,13,4,2,3,0
243,1,SL Malinga,4,0,23,1,5.75,12,2,0,2,1
244,2,JJ Bumrah,4,0,55,1,13.75,5,3,5,0,0
245,3,Harbhajan Singh,4,0,34,0,8.5,5,1,2,0,0
246,4,HH Pandya,2,0,14,0,7,4,2,0,0,0
247,5,KA Pollard,2,0,25,0,12.5,1,1,2,1,0
248,0,NM Coulter-Nile,4,0,36,1,9,12,5,1,3,0
249,1,DJ Muthuswami,2,0,7,1,3.5,8,0,0,0,0
250,2,JP Duminy,1,0,14,0,14,1,3,0,0,0
251,3,AD Mathews,2,0,15,2,7.5,8,2,1,0,0
252,4,A Mishra,4,0,32,2,8,8,2,1,1,0
253,5,S Nadeem,3,0,25,0,8.33,6,0,2,2,0
254,6,Imran Tahir,4,0,22,3,5.5,13,1,1,2,0
255,0,MA Starc,4,0,22,3,5.5,13,3,0,2,0
256,1,Iqbal Abdulla,4,0,28,1,7,10,1,2,1,0
257,2,HV Patel,4,0,23,2,5.75,8,2,0,0,0
258,3,YS Chahal,3.1,0,25,2,7.89,7,2,1,0,0
259,4,D Wiese,4,0,27,0,6.75,5,2,0,0,0
260,5,V Kohli,0.5,0,4,0,4.8,1,0,0,0,0
261,0,CH Morris,3,0,23,0,7.66,6,2,1,0,0
262,1,DS Kulkarni,4,0,26,0,6.5,7,2,0,0,0
263,2,SR Watson,3,0,23,1,7.66,6,1,1,0,0
264,3,JP Faulkner,2,0,17,0,8.5,3,2,0,0,0
265,4,PV Tambe,4,0,36,0,9,6,2,2,0,0
266,5,DJ Hooda,0.1,0,4,0,24,0,1,0,0,0
267,0,TA Boult,4,0,27,0,6.75,8,2,0,2,0
268,1,B Kumar,4,0,26,3,6.5,14,3,0,4,0
269,2,DW Steyn,4,0,38,2,9.5,8,7,0,0,0
270,3,P Kumar,4,0,35,2,8.75,8,2,2,3,0
271,4,KV Sharma,4,0,30,1,7.5,5,2,1,0,0
272,0,Harbhajan Singh,4,0,36,0,9,11,5,1,0,0
273,1,MJ McClenaghan,4,0,20,3,5,13,2,0,1,0
274,2,SL Malinga,4,1,23,4,5.75,14,3,0,0,1
275,3,J Suchith,4,0,25,1,6.25,9,1,1,0,0
276,4,R Vinay Kumar,4,0,31,0,7.75,7,3,0,1,0
277,0,Karanveer Singh,4,0,43,0,10.75,11,3,3,1,0
278,1,Sandeep Sharma,4,0,32,0,8,11,4,1,0,0
279,2,Anureet Singh,4,0,40,1,10,6,3,1,2,0
280,3,MG Johnson,4,0,40,0,10,10,5,1,1,1
281,4,AR Patel,4,0,35,1,8.75,8,4,1,1,0
282,0,IC Pandey,2,0,17,1,8.5,5,1,1,1,0
283,1,A Nehra,4,0,16,2,4,15,2,0,0,0
284,2,MM Sharma,3,0,10,1,3.33,12,1,0,0,0
285,3,RA Jadeja,4,0,22,3,5.5,10,1,1,0,0
286,4,R Ashwin,4,0,14,2,3.5,14,0,0,1,0
287,5,DJ Bravo,3,0,13,0,4.33,7,0,0,0,0
288,0,MA Starc,4,0,20,3,5,15,3,0,1,0
289,1,VR Aaron,4,0,24,2,6,14,2,1,3,0
290,2,HV Patel,3,0,14,1,4.66,7,1,0,0,0
291,3,D Wiese,3.2,0,18,2,5.4,8,1,0,1,0
292,4,Iqbal Abdulla,4,1,17,1,4.25,12,1,0,1,0
293,0,NM Coulter-Nile,3.3,0,30,0,8.57,10,4,1,1,0
294,1,DJ Muthuswami,1,0,14,0,14,3,2,1,0,0
295,2,Imran Tahir,2,0,20,0,10,3,2,1,0,0
296,3,JP Duminy,1,0,7,0,7,2,1,0,0,0
297,4,A Mishra,2,0,25,0,12.5,2,3,1,1,0
298,5,AD Mathews,1,0,3,0,3,3,0,0,0,0
299,0,Sandeep Sharma,4,1,35,1,8.75,14,5,2,0,0
300,1,MG Johnson,4,0,39,2,9.75,7,5,1,0,0
301,2,Anureet Singh,4,0,27,1,6.75,9,4,0,0,0
302,3,M Vijay,3,0,16,0,5.33,3,0,0,0,0
303,4,AR Patel,4,0,25,2,6.25,8,2,0,0,0
304,5,R Dhawan,1,0,7,0,7,2,1,0,0,0
305,0,TA Boult,4,0,19,3,4.75,14,1,0,2,0
306,1,B Kumar,4,0,23,2,5.75,12,1,1,1,0
307,2,P Kumar,4,0,34,1,8.5,6,4,0,2,0
308,3,KV Sharma,4,0,22,1,5.5,6,1,0,0,0
309,4,MC Henriques,4,0,30,1,7.5,5,0,1,0,0
310,0,PJ Cummins,4,0,25,0,6.25,13,2,1,2,0
311,1,UT Yadav,4,0,36,0,9,12,6,1,1,0
312,2,PP Chawla,4,0,26,2,6.5,9,1,1,0,0
313,3,GB Hogg,4,0,18,1,4.5,9,1,0,0,0
314,4,AD Russell,4,0,26,2,6.5,12,2,0,4,0
315,0,IC Pandey,2,0,18,1,9,6,2,1,1,0
316,1,A Nehra,4,0,38,1,9.5,7,4,1,0,0
317,2,MM Sharma,3,0,24,1,8,5,3,0,1,0
318,3,R Ashwin,2,0,5,2,2.5,8,0,0,0,0
319,4,RA Jadeja,3,0,11,0,3.66,10,1,0,0,0
320,5,SK Raina,3,0,12,0,4,8,0,0,1,0
321,6,DJ Bravo,3,0,22,3,7.33,8,2,1,0,0
322,0,TG Southee,4,0,32,2,8,12,2,2,0,1
323,1,DS Kulkarni,4,0,36,1,9,12,7,0,2,0
324,2,JP Faulkner,2,0,26,0,13,2,5,0,1,0
325,3,SR Watson,3,0,27,0,9,6,3,0,3,1
326,4,PV Tambe,3,0,39,0,13,2,5,1,0,0
327,5,STR Binny,4,0,32,1,8,13,3,2,0,0
328,0,,,,,,,,,,,
329,1,,,,,,,,,,,
330,2,,,,,,,,,,,
331,3,,,,,,,,,,,
332,4,,,,,,,,,,,
333,5,,,,,,,,,,,
334,6,,,,,,,,,,,
335,7,,,,,,,,,,,
336,8,,,,,,,,,,,
337,9,,,,,,,,,,,
338,10,,,,,,,,,,,
339,0,PJ Cummins,4,0,54,1,13.5,8,5,3,2,0
340,1,UT Yadav,2,0,16,1,8,8,4,0,0,0
341,2,PP Chawla,4,0,21,1,5.25,15,4,0,0,0
342,3,GB Hogg,4,0,29,4,7.25,14,3,2,0,0
343,4,YK Pathan,2,0,11,0,5.5,4,1,0,0,0
344,5,AD Russell,4,0,20,2,5,11,2,0,0,0
345,0,MM Sharma,4,0,22,1,5.5,14,2,1,0,0
346,1,A Nehra,4,0,36,0,9,11,3,2,3,0
347,2,P Negi,4,0,23,1,5.75,8,0,1,1,0
348,3,RG More,3.5,0,31,1,8.08,3,1,0,1,0
349,4,RA Jadeja,2,0,25,0,12.5,1,3,1,0,0
350,5,DJ Bravo,2,0,27,0,13.5,2,2,2,0,0
351,0,Z Khan,4,0,17,2,4.25,13,2,0,0,0
352,1,JP Duminy,4,0,15,1,3.75,10,0,0,0,0
353,2,NM Coulter-Nile,4,0,20,4,5,14,3,0,1,0
354,3,A Mishra,2,0,10,1,5,5,1,0,0,0
355,4,AD Mathews,3,0,19,0,6.33,6,2,0,1,0
356,5,Imran Tahir,3,0,36,0,12,5,1,3,1,0
357,0,Sandeep Sharma,3,0,10,0,3.33,13,0,1,0,0
358,1,SN Thakur,3,0,38,1,12.66,6,4,2,2,0
359,2,Anureet Singh,3,0,24,0,8,6,3,0,2,1
360,3,NLTC Perera,2,0,22,0,11,0,3,0,0,0
361,4,AR Patel,2.5,0,23,0,8.11,3,1,1,1,0
362,0,TG Southee,4,0,36,1,9,10,5,1,0,0
363,1,DS Kulkarni,3,0,26,2,8.66,9,3,1,1,0
364,2,J Theron,4,0,40,1,10,5,4,1,2,0
365,3,SR Watson,3,0,36,0,12,5,3,2,0,1
366,4,STR Binny,2,0,17,0,8.5,3,1,1,0,0
367,5,Ankit Sharma,4,0,29,1,7.25,5,2,0,1,0
368,0,MJ McClenaghan,4,0,31,3,7.75,10,1,2,4,0
369,1,SL Malinga,4,0,34,1,8.5,4,2,1,0,0
370,2,R Vinay Kumar,4,0,39,1,9.75,6,6,0,0,1
371,3,J Suchith,4,0,39,1,9.75,8,2,2,2,0
372,4,Harbhajan Singh,4,0,34,0,8.5,6,4,0,1,0
373,0,MA Starc,2,0,15,1,7.5,6,1,0,3,1
374,1,VR Aaron,2,0,29,0,14.5,3,3,2,0,0
375,2,HV Patel,2,0,22,0,11,7,2,2,1,0
376,3,D Wiese,2,0,20,1,10,3,2,1,0,0
377,4,YS Chahal,2,0,22,1,11,1,3,0,0,0
378,0,PJ Cummins,2,0,18,0,9,4,1,1,2,0
379,1,UT Yadav,2,0,31,0,15.5,2,3,2,1,0
380,2,GB Hogg,2,0,23,1,11.5,4,0,3,0,0
381,3,PP Chawla,2,0,21,1,10.5,3,2,1,0,0
382,4,AD Russell,1.4,0,22,1,13.2,1,0,2,1,0
383,0,MM Sharma,4,0,58,0,14.5,4,8,2,0,1
384,1,A Nehra,4,0,31,1,7.75,9,4,0,0,0
385,2,RG More,2,0,28,0,14,2,4,1,1,0
386,3,SK Raina,4,0,29,1,7.25,10,1,2,2,0
387,4,DJ Bravo,4,0,25,3,6.25,11,4,0,0,0
388,5,P Negi,2,0,20,1,10,3,2,1,0,0
389,0,TA Boult,4,0,44,0,11,6,8,0,0,0
390,1,B Kumar,4,1,32,2,8,10,2,2,1,0
391,2,P Kumar,4,0,33,0,8.25,5,2,1,2,0
392,3,MC Henriques,4,0,20,2,5,12,2,0,1,0
393,4,KV Sharma,2,0,19,0,9.5,2,1,1,0,0
394,5,A Ashish Reddy,2,0,19,1,9.5,2,1,1,0,0
395,0,Sandeep Sharma,3,0,24,0,8,6,4,0,0,0
396,1,Anureet Singh,4,0,30,1,7.5,12,4,0,2,0
397,2,MG Johnson,4,0,41,1,10.25,9,4,2,0,0
398,3,AR Patel,3,0,24,0,8,3,0,1,0,0
399,4,Karanveer Singh,4,0,30,1,7.5,8,3,0,0,0
400,5,M Vijay,1,0,12,0,12,1,2,0,0,0
401,6,GJ Maxwell,1,0,8,0,8,3,0,1,0,0
402,0,MJ McClenaghan,4,0,25,0,6.25,10,2,0,1,0
403,1,SL Malinga,4,0,31,2,7.75,7,3,0,1,0
404,2,R Vinay Kumar,3,0,17,0,5.66,9,1,1,0,0
405,3,J Suchith,4,0,33,1,8.25,6,1,2,1,0
406,4,Harbhajan Singh,4,0,27,1,6.75,9,3,0,0,0
407,5,KA Pollard,1,0,7,0,7,1,0,0,0,0
408,0,Z Khan,4,0,31,0,7.75,14,5,0,3,0
409,1,GS Sandhu,4,0,49,0,12.25,5,6,1,0,0
410,2,NM Coulter-Nile,4,0,38,1,9.5,8,2,3,0,0
411,3,AD Mathews,4,0,27,1,6.75,9,3,0,0,0
412,4,A Mishra,4,0,41,0,10.25,6,4,1,1,0
413,0,TG Southee,4,1,31,0,7.75,12,1,2,1,0
414,1,DS Kulkarni,4,0,43,2,10.75,8,6,1,3,0
415,2,STR Binny,2,0,27,2,13.5,6,2,2,3,0
416,3,SR Watson,4,1,25,1,6.25,15,2,1,3,0
417,4,JP Faulkner,4,0,22,2,5.5,10,1,0,1,0
418,5,R Bhatia,2,0,23,0,11.5,3,1,2,0,0
419,0,MA Starc,4,1,24,3,6,13,3,0,1,0
420,1,YS Chahal,4,0,36,1,9,7,1,3,0,0
421,2,D Wiese,4,0,29,2,7.25,9,4,0,0,0
422,3,HV Patel,4,0,19,2,4.75,13,1,0,3,0
423,4,Iqbal Abdulla,3,0,34,0,11.33,4,3,2,1,0
424,5,V Kohli,1,0,6,0,6,1,0,0,0,0
425,0,IC Pandey,4,0,28,2,7,14,6,0,0,0
426,1,A Nehra,4,0,19,3,4.75,13,2,0,1,0
427,2,MM Sharma,4,0,29,1,7.25,8,3,0,0,0
428,3,RA Jadeja,2,0,11,0,5.5,5,1,0,0,0
429,4,P Negi,2,0,19,0,9.5,4,1,1,0,0
